CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/21/2013,07:45,,,155.800,0.000,155.800,"1,092.720","1,091.920",936.920,155.000,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/22/2013,00:30,,,156.500,0.000,156.500,"1,092.720","1,091.920",936.220,155.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/23/2013,00:45,,,156.300,0.000,156.300,"1,092.720","1,091.920",936.420,155.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/24/2013,01:00,,,156.500,0.000,156.500,"1,092.720","1,091.920",936.220,155.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,01:15,,,156.000,0.000,156.000,"1,092.720","1,091.920",936.720,155.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,01:45,,,156.700,0.000,156.700,"1,092.720","1,091.920",936.020,155.900,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,02:00,,,156.100,0.000,156.100,"1,092.720","1,091.920",936.620,155.300,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,08:15,,,156.000,0.000,156.000,"1,092.720","1,091.920",936.720,155.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,08:45,,,156.800,0.000,156.800,"1,092.720","1,091.920",935.920,156.000,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,09:30,,,157.500,0.000,157.500,"1,092.720","1,091.920",935.220,156.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,10:15,,,158.300,0.000,158.300,"1,092.720","1,091.920",934.420,157.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,11:00,,,159.000,0.000,159.000,"1,092.720","1,091.920",933.720,158.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,11:15,,,157.100,0.000,157.100,"1,092.720","1,091.920",935.620,156.300,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,11:45,,,157.800,0.000,157.800,"1,092.720","1,091.920",934.920,157.000,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,12:15,,,158.500,0.000,158.500,"1,092.720","1,091.920",934.220,157.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,13:00,,,159.200,0.000,159.200,"1,092.720","1,091.920",933.520,158.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/25/2013,13:15,,,157.200,0.000,157.200,"1,092.720","1,091.920",935.520,156.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/26/2013,13:30,,,157.300,0.000,157.300,"1,092.720","1,091.920",935.420,156.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/27/2013,01:15,,,157.800,0.000,157.800,"1,092.720","1,091.920",934.920,157.000,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/27/2013,04:00,,,157.300,0.000,157.300,"1,092.720","1,091.920",935.420,156.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/27/2013,04:30,,,156.600,0.000,156.600,"1,092.720","1,091.920",936.120,155.800,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/27/2013,08:00,,,157.200,0.000,157.200,"1,092.720","1,091.920",935.520,156.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/27/2013,14:30,,,157.800,0.000,157.800,"1,092.720","1,091.920",934.920,157.000,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/28/2013,14:45,,,158.300,0.000,158.300,"1,092.720","1,091.920",934.420,157.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/28/2013,18:45,,,157.700,0.000,157.700,"1,092.720","1,091.920",935.020,156.900,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/29/2013,12:45,,,158.300,0.000,158.300,"1,092.720","1,091.920",934.420,157.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/29/2013,21:00,,,157.700,0.000,157.700,"1,092.720","1,091.920",935.020,156.900,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/30/2013,11:15,,,158.300,0.000,158.300,"1,092.720","1,091.920",934.420,157.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341019N1177576W001,6BWM-9,4/30/2013,23:30,,,158.000,0.000,158.000,"1,092.720","1,091.920",934.720,157.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341034N1177713W001,6BWM-8,4/21/2013,12:47,,,62.100,0.000,62.100,"1,054.700","1,053.700",992.600,61.100,ES - Electric sounder measurement,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/21/2013,12:15,,,125.800,0.000,125.800,"1,198.720","1,205.020","1,072.920",132.100,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/22/2013,09:45,,,127.200,0.000,127.200,"1,198.720","1,205.020","1,071.520",133.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/22/2013,10:15,,,126.000,0.000,126.000,"1,198.720","1,205.020","1,072.720",132.300,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/22/2013,11:45,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/22/2013,12:00,,,126.000,0.000,126.000,"1,198.720","1,205.020","1,072.720",132.300,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/22/2013,12:15,,,122.900,0.000,122.900,"1,198.720","1,205.020","1,075.820",129.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/22/2013,12:30,,,126.100,0.000,126.100,"1,198.720","1,205.020","1,072.620",132.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,09:45,,,126.100,0.000,126.100,"1,198.720","1,205.020","1,072.620",132.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,10:00,,,125.500,0.000,125.500,"1,198.720","1,205.020","1,073.220",131.800,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,10:15,,,123.300,0.000,123.300,"1,198.720","1,205.020","1,075.420",129.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,10:30,,,126.000,0.000,126.000,"1,198.720","1,205.020","1,072.720",132.300,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,11:00,,,126.100,0.000,126.100,"1,198.720","1,205.020","1,072.620",132.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,11:15,,,122.900,0.000,122.900,"1,198.720","1,205.020","1,075.820",129.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,11:30,,,124.400,0.000,124.400,"1,198.720","1,205.020","1,074.320",130.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,11:45,,,125.900,0.000,125.900,"1,198.720","1,205.020","1,072.820",132.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/23/2013,12:15,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/24/2013,12:30,,,125.900,0.000,125.900,"1,198.720","1,205.020","1,072.820",132.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/25/2013,12:45,,,126.200,0.000,126.200,"1,198.720","1,205.020","1,072.520",132.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/25/2013,16:30,,,126.500,0.000,126.500,"1,198.720","1,205.020","1,072.220",132.800,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/25/2013,16:45,,,125.100,0.000,125.100,"1,198.720","1,205.020","1,073.620",131.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/25/2013,17:00,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/25/2013,17:15,,,126.400,0.000,126.400,"1,198.720","1,205.020","1,072.320",132.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,11:15,,,126.100,0.000,126.100,"1,198.720","1,205.020","1,072.620",132.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,11:30,,,127.800,0.000,127.800,"1,198.720","1,205.020","1,070.920",134.100,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,11:45,,,126.500,0.000,126.500,"1,198.720","1,205.020","1,072.220",132.800,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,12:30,,,126.400,0.000,126.400,"1,198.720","1,205.020","1,072.320",132.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,12:45,,,124.800,0.000,124.800,"1,198.720","1,205.020","1,073.920",131.100,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,13:00,,,126.400,0.000,126.400,"1,198.720","1,205.020","1,072.320",132.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,13:45,,,127.900,0.000,127.900,"1,198.720","1,205.020","1,070.820",134.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/26/2013,14:00,,,126.200,0.000,126.200,"1,198.720","1,205.020","1,072.520",132.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/27/2013,11:00,,,127.500,0.000,127.500,"1,198.720","1,205.020","1,071.220",133.800,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/27/2013,11:15,,,126.400,0.000,126.400,"1,198.720","1,205.020","1,072.320",132.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,09:30,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,10:00,,,128.200,0.000,128.200,"1,198.720","1,205.020","1,070.520",134.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,10:15,,,126.200,0.000,126.200,"1,198.720","1,205.020","1,072.520",132.500,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,10:45,,,126.400,0.000,126.400,"1,198.720","1,205.020","1,072.320",132.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,11:30,,,127.700,0.000,127.700,"1,198.720","1,205.020","1,071.020",134.000,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,11:45,,,126.600,0.000,126.600,"1,198.720","1,205.020","1,072.120",132.900,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/28/2013,12:00,,,126.400,0.000,126.400,"1,198.720","1,205.020","1,072.320",132.700,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/29/2013,11:00,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/29/2013,11:15,,,123.100,0.000,123.100,"1,198.720","1,205.020","1,075.620",129.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/29/2013,11:30,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/30/2013,11:45,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/30/2013,12:45,,,126.100,0.000,126.100,"1,198.720","1,205.020","1,072.620",132.400,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/30/2013,13:15,,,127.900,0.000,127.900,"1,198.720","1,205.020","1,070.820",134.200,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/30/2013,13:30,,,125.800,0.000,125.800,"1,198.720","1,205.020","1,072.920",132.100,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341039N1177292W001,6BWM-10,4/30/2013,23:30,,,126.300,0.000,126.300,"1,198.720","1,205.020","1,072.420",132.600,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,10:00,,,125.000,0.000,125.000,"1,381.250","1,379.800","1,256.250",123.550,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,10:15,,,124.400,0.000,124.400,"1,381.250","1,379.800","1,256.850",122.950,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,12:00,,,124.200,0.000,124.200,"1,381.250","1,379.800","1,257.050",122.750,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,12:15,,,122.900,0.000,122.900,"1,381.250","1,379.800","1,258.350",121.450,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,12:30,,,124.300,0.000,124.300,"1,381.250","1,379.800","1,256.950",122.850,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,12:45,,,124.500,0.000,124.500,"1,381.250","1,379.800","1,256.750",123.050,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,13:45,,,124.300,0.000,124.300,"1,381.250","1,379.800","1,256.950",122.850,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,14:00,,,122.800,0.000,122.800,"1,381.250","1,379.800","1,258.450",121.350,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,14:15,,,124.300,0.000,124.300,"1,381.250","1,379.800","1,256.950",122.850,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,15:45,,,124.100,0.000,124.100,"1,381.250","1,379.800","1,257.150",122.650,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,16:00,,,125.500,0.000,125.500,"1,381.250","1,379.800","1,255.750",124.050,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,16:15,,,124.100,0.000,124.100,"1,381.250","1,379.800","1,257.150",122.650,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/21/2013,20:30,,,124.700,0.000,124.700,"1,381.250","1,379.800","1,256.550",123.250,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
341150N1177115W001,6BWM-7,4/22/2013,11:15,,,124.700,0.000,124.700,"1,381.250","1,379.800","1,256.550",123.250,TR - Electronic pressure transducer,0.01 Ft,Six Basins Watermaster,CASGEM,,LosAngeles_04.21.2013-06.21.2013
